Time [s], Reference [V], Output [V], Non-Inverting Input [V], Inverting Input [V], Capacitor Charge [C]
4.424000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.613117e+00, 1.114335e-06
4.425000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.614335e+00, 1.115553e-06
4.426000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.615553e+00, 1.116769e-06
4.427000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.616769e+00, 1.117984e-06
4.428000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.617984e+00, 1.119198e-06
4.429000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.619198e+00, 1.120411e-06
4.430000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.620411e+00, 1.121623e-06
4.431000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.621623e+00, 1.122834e-06
4.432000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.622834e+00, 1.124044e-06
4.433000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.624044e+00, 1.125253e-06
4.434000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.625253e+00, 1.126460e-06
4.435000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.626460e+00, 1.127667e-06
4.436000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.627667e+00, 1.128873e-06
4.437000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.628873e+00, 1.130077e-06
4.438000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.630077e+00, 1.131281e-06
4.439000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.631281e+00, 1.132483e-06
4.440000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.632483e+00, 1.133685e-06
4.441000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.633685e+00, 1.134885e-06
4.442000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.634885e+00, 1.136084e-06
4.443000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.636084e+00, 1.137282e-06
4.444000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.637282e+00, 1.138479e-06
4.445000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.638479e+00, 1.139676e-06
4.446000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.639676e+00, 1.140871e-06
4.447000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.640871e+00, 1.142065e-06
4.448000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.642065e+00, 1.143258e-06
4.449000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.643258e+00, 1.144449e-06
4.450000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.644449e+00, 1.145640e-06
4.451000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.645640e+00, 1.146830e-06
4.452000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.646830e+00, 1.148019e-06
4.453000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.648019e+00, 1.149207e-06
4.454000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.649207e+00, 1.150393e-06
4.455000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.650393e+00, 1.151579e-06
4.456000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.651579e+00, 1.152764e-06
4.457000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.652764e+00, 1.153947e-06
4.458000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.653947e+00, 1.155130e-06
4.459000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.655130e+00, 1.156311e-06
4.460000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.656311e+00, 1.157491e-06
4.461000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.657491e+00, 1.158671e-06
4.462000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.658671e+00, 1.159849e-06
4.463000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.659849e+00, 1.161027e-06
4.464000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.661027e+00, 1.162203e-06
4.465000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.662203e+00, 1.163378e-06
4.466000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.663378e+00, 1.164552e-06
4.467000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.664552e+00, 1.165726e-06
4.468000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.665726e+00, 1.166898e-06
4.469000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.666898e+00, 1.168069e-06
4.470000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.668069e+00, 1.169239e-06
4.471000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.669239e+00, 1.170408e-06
4.472000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.670408e+00, 1.171576e-06
4.473000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.671576e+00, 1.172743e-06
4.474000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.672743e+00, 1.173909e-06
4.475000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.673909e+00, 1.175074e-06
4.476000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.675074e+00, 1.176238e-06
4.477000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.676238e+00, 1.177401e-06
4.478000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.677401e+00, 1.178563e-06
4.479000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.678563e+00, 1.179724e-06
4.480000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.679724e+00, 1.180884e-06
4.481000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.680884e+00, 1.182042e-06
4.482000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.682042e+00, 1.183200e-06
4.483000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.683200e+00, 1.184357e-06
4.484000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.684357e+00, 1.185513e-06
4.485000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.685513e+00, 1.186668e-06
4.486000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.686668e+00, 1.187821e-06
4.487000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.687821e+00, 1.188974e-06
4.488000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.688974e+00, 1.190126e-06
4.489000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.690126e+00, 1.191277e-06
4.490000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.691277e+00, 1.192426e-06
4.491000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.692426e+00, 1.193575e-06
4.492000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.693575e+00, 1.194723e-06
4.493000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.694723e+00, 1.195870e-06
4.494000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.695870e+00, 1.197015e-06
4.495000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.697015e+00, 1.198160e-06
4.496000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.698160e+00, 1.199304e-06
4.497000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.699304e+00, 1.200446e-06
4.498000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.700446e+00, 1.201588e-06
4.499000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.701588e+00, 1.202729e-06
4.500000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.702729e+00, 1.203868e-06
4.501000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.703868e+00, 1.205007e-06
4.502000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.705007e+00, 1.206145e-06
4.503000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.706145e+00, 1.207281e-06
4.504000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.707281e+00, 1.208417e-06
4.505000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.708417e+00, 1.209551e-06
4.506000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.709551e+00, 1.210685e-06
4.507000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.710685e+00, 1.211818e-06
4.508000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.711818e+00, 1.212949e-06
4.509000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.712949e+00, 1.214080e-06
4.510000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.714080e+00, 1.215210e-06
4.511000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.715210e+00, 1.216339e-06
4.512000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.716339e+00, 1.217466e-06
4.513000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.717466e+00, 1.218593e-06
4.514000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.718593e+00, 1.219719e-06
4.515000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.719719e+00, 1.220843e-06
4.516000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.720843e+00, 1.221967e-06
4.517000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.721967e+00, 1.223090e-06
4.518000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.723090e+00, 1.224212e-06
4.519000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.724212e+00, 1.225332e-06
4.520000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.725332e+00, 1.226452e-06
4.521000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.726452e+00, 1.227571e-06
4.522000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.727571e+00, 1.228689e-06
4.523000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.728689e+00, 1.229806e-06
4.524000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.729806e+00, 1.230922e-06
4.525000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.730922e+00, 1.232037e-06
4.526000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.732037e+00, 1.233150e-06
4.527000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.733150e+00, 1.234263e-06
4.528000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.734263e+00, 1.235375e-06
4.529000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.735375e+00, 1.236486e-06
4.530000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.736486e+00, 1.237596e-06
4.531000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.737596e+00, 1.238705e-06
4.532000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.738705e+00, 1.239813e-06
4.533000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.739813e+00, 1.240920e-06
4.534000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.740920e+00, 1.242027e-06
4.535000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.742027e+00, 1.243132e-06
4.536000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.743132e+00, 1.244236e-06
4.537000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.744236e+00, 1.245339e-06
4.538000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.745339e+00, 1.246441e-06
4.539000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.746441e+00, 1.247543e-06
4.540000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.747543e+00, 1.248643e-06
4.541000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.748643e+00, 1.249742e-06
4.542000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.749742e+00, 1.250841e-06
4.543000e+00, 2.500000e+00, 0.000000e+00, 3.750000e+00, 3.750841e+00, 1.247545e-06
4.544000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.747545e+00, 1.244253e-06
4.545000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.744253e+00, 1.240964e-06
4.546000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.740964e+00, 1.237677e-06
4.547000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.737677e+00, 1.234394e-06
4.548000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.734394e+00, 1.231113e-06
4.549000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.731113e+00, 1.227835e-06
4.550000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.727835e+00, 1.224560e-06
4.551000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.724560e+00, 1.221288e-06
4.552000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.721288e+00, 1.218019e-06
4.553000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.718019e+00, 1.214753e-06
4.554000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.714753e+00, 1.211489e-06
4.555000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.711489e+00, 1.208229e-06
4.556000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.708229e+00, 1.204971e-06
4.557000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.704971e+00, 1.201716e-06
4.558000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.701716e+00, 1.198464e-06
4.559000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.698464e+00, 1.195215e-06
4.560000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.695215e+00, 1.191969e-06
4.561000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.691969e+00, 1.188726e-06
4.562000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.688726e+00, 1.185485e-06
4.563000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.685485e+00, 1.182247e-06
4.564000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.682247e+00, 1.179012e-06
4.565000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.679012e+00, 1.175780e-06
4.566000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.675780e+00, 1.172551e-06
4.567000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.672551e+00, 1.169325e-06
4.568000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.669325e+00, 1.166101e-06
4.569000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.666101e+00, 1.162881e-06
4.570000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.662881e+00, 1.159663e-06
4.571000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.659663e+00, 1.156448e-06
4.572000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.656448e+00, 1.153236e-06
4.573000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.653236e+00, 1.150026e-06
4.574000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.650026e+00, 1.146820e-06
4.575000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.646820e+00, 1.143616e-06
4.576000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.643616e+00, 1.140415e-06
4.577000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.640415e+00, 1.137217e-06
4.578000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.637217e+00, 1.134022e-06
4.579000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.634022e+00, 1.130829e-06
4.580000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.630829e+00, 1.127639e-06
4.581000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.627639e+00, 1.124453e-06
4.582000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.624453e+00, 1.121268e-06
4.583000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.621268e+00, 1.118087e-06
4.584000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.618087e+00, 1.114909e-06
4.585000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.614909e+00, 1.111733e-06
4.586000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.611733e+00, 1.108560e-06
4.587000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.608560e+00, 1.105390e-06
4.588000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.605390e+00, 1.102223e-06
4.589000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.602223e+00, 1.099058e-06
4.590000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.599058e+00, 1.095896e-06
4.591000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.595896e+00, 1.092737e-06
4.592000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.592737e+00, 1.089581e-06
4.593000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.589581e+00, 1.086427e-06
4.594000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.586427e+00, 1.083277e-06
4.595000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.583277e+00, 1.080129e-06
4.596000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.580129e+00, 1.076984e-06
4.597000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.576984e+00, 1.073841e-06
4.598000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.573841e+00, 1.070702e-06
4.599000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.570702e+00, 1.067565e-06
4.600000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.567565e+00, 1.064431e-06
4.601000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.564431e+00, 1.061299e-06
4.602000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.561299e+00, 1.058171e-06
4.603000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.558171e+00, 1.055045e-06
4.604000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.555045e+00, 1.051922e-06
4.605000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.551922e+00, 1.048801e-06
4.606000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.548801e+00, 1.045684e-06
4.607000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.545684e+00, 1.042569e-06
4.608000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.542569e+00, 1.039457e-06
4.609000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.539457e+00, 1.036347e-06
4.610000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.536347e+00, 1.033241e-06
4.611000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.533241e+00, 1.030137e-06
4.612000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.530137e+00, 1.027035e-06
4.613000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.527035e+00, 1.023937e-06
4.614000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.523937e+00, 1.020841e-06
4.615000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.520841e+00, 1.017748e-06
4.616000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.517748e+00, 1.014658e-06
4.617000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.514658e+00, 1.011570e-06
4.618000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.511570e+00, 1.008485e-06
4.619000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.508485e+00, 1.005403e-06
4.620000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.505403e+00, 1.002323e-06
4.621000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.502323e+00, 9.992465e-07
4.622000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.499246e+00, 9.961724e-07
4.623000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.496172e+00, 9.931010e-07
4.624000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.493101e+00, 9.900323e-07
4.625000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.490032e+00, 9.869663e-07
4.626000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.486966e+00, 9.839030e-07
4.627000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.483903e+00, 9.808423e-07
4.628000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.480842e+00, 9.777844e-07
4.629000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.477784e+00, 9.747291e-07
4.630000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.474729e+00, 9.716766e-07
4.631000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.471677e+00, 9.686267e-07
4.632000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.468627e+00, 9.655795e-07
4.633000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.465580e+00, 9.625350e-07
4.634000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.462535e+00, 9.594931e-07
4.635000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.459493e+00, 9.564540e-07
4.636000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.456454e+00, 9.534174e-07
4.637000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.453417e+00, 9.503836e-07
4.638000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.450384e+00, 9.473524e-07
4.639000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.447352e+00, 9.443239e-07
4.640000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.444324e+00, 9.412981e-07
4.641000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.441298e+00, 9.382749e-07
4.642000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.438275e+00, 9.352543e-07
4.643000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.435254e+00, 9.322365e-07
4.644000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.432236e+00, 9.292212e-07
4.645000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.429221e+00, 9.262086e-07
4.646000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.426209e+00, 9.231987e-07
4.647000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.423199e+00, 9.201914e-07
4.648000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.420191e+00, 9.171868e-07
4.649000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.417187e+00, 9.141847e-07
4.650000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.414185e+00, 9.111854e-07
4.651000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.411185e+00, 9.081886e-07
4.652000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.408189e+00, 9.051945e-07
4.653000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.405195e+00, 9.022030e-07
4.654000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.402203e+00, 8.992142e-07
4.655000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.399214e+00, 8.962280e-07
4.656000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.396228e+00, 8.932444e-07
4.657000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.393244e+00, 8.902634e-07
4.658000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.390263e+00, 8.872850e-07
4.659000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.387285e+00, 8.843093e-07
4.660000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.384309e+00, 8.813362e-07
4.661000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.381336e+00, 8.783657e-07
4.662000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.378366e+00, 8.753977e-07
4.663000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.375398e+00, 8.724324e-07
4.664000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.372432e+00, 8.694698e-07
4.665000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.369470e+00, 8.665097e-07
4.666000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.366510e+00, 8.635522e-07
4.667000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.363552e+00, 8.605973e-07
4.668000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.360597e+00, 8.576450e-07
4.669000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.357645e+00, 8.546953e-07
4.670000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.354695e+00, 8.517482e-07
4.671000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.351748e+00, 8.488036e-07
4.672000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.348804e+00, 8.458617e-07
4.673000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.345862e+00, 8.429224e-07
4.674000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.342922e+00, 8.399856e-07
4.675000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.339986e+00, 8.370514e-07
4.676000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.337051e+00, 8.341198e-07
4.677000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.334120e+00, 8.311907e-07
4.678000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.331191e+00, 8.282643e-07
4.679000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.328264e+00, 8.253404e-07
4.680000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.325340e+00, 8.224191e-07
4.681000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.322419e+00, 8.195003e-07
4.682000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.319500e+00, 8.165841e-07
4.683000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.316584e+00, 8.136705e-07
4.684000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.313670e+00, 8.107594e-07
4.685000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.310759e+00, 8.078509e-07
4.686000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.307851e+00, 8.049449e-07
